customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
TLC-03046,Male,0,Yes,Yes,23,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.33,1355.3,Yes
TLC-03047,Female,0,Yes,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,28.27,574.83,No
TLC-03048,Female,0,No,No,67,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,104.01,6960.54,No
TLC-03049,Male,0,Yes,No,7,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,94.86,673.14,Yes
TLC-03050,Female,0,No,No,57,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,21.78,1229.72,No
TLC-03051,Female,0,Yes,No,14,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Electronic check,49.95,692.31,No
TLC-03052,Male,0,Yes,No,7,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,110.65,773.14,Yes
TLC-03053,Female,0,No,No,41,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),76.25,3142.08,No
TLC-03054,Female,1,No,No,38,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,66.22,2531.1,Yes
TLC-03055,Male,0,Yes,No,34,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),84.51,2873.1,Yes
TLC-03056,Male,0,Yes,No,40,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),58.67,2346.62,No
TLC-03057,Male,0,No,No,47,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),88.37,4125.39,Yes
TLC-03058,Female,1,Yes,No,70,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,62.19,4346.14,Yes
TLC-03059,Male,0,Yes,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,30.97,1338.99,No
TLC-03060,Female,0,No,No,34,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,104.31,3548.48,Yes
TLC-03061,Female,1,Yes,No,26,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),58.88,1537.85,No
TLC-03062,Female,1,Yes,Yes,64,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,92.1,5897.7,Yes
TLC-03063,Female,0,Yes,Yes,69,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,No,Electronic check,62.07,4283.97,No
TLC-03064,Female,0,Yes,Yes,65,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Two year,No,Mailed check,71.92,4665.72,No
TLC-03065,Female,0,Yes,No,70,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,83.22,5828.7,No
TLC-03066,Female,0,No,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),32.06,2292.31,No
TLC-03067,Male,0,Yes,No,62,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,86.48,5346.58,No
TLC-03068,Male,0,No,No,28,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),98.05,2741.64,No
TLC-03069,Female,0,No,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.73,1001.83,No
TLC-03070,Female,0,Yes,Yes,63,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,101.59,6416.84,No
TLC-03071,Male,0,No,No,52,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Mailed check,82.59,4297.09,No
TLC-03072,Female,0,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.25,1217.24,No
TLC-03073,Male,0,No,Yes,24,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),55.77,1336.69,Yes
TLC-03074,Male,0,No,No,12,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),103.16,1250.52,Yes
TLC-03075,Male,1,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.7,963.65,No
TLC-03076,Female,0,Yes,No,71,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),101.06,7182.61,No
TLC-03077,Female,0,No,No,6,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,56.52,340.56,Yes
TLC-03078,Male,1,No,Yes,31,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,112.32,3502.96,No
TLC-03079,Male,0,No,No,23,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),107.2,2487.12,Yes
TLC-03080,Male,0,Yes,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.79,,Yes
TLC-03081,Male,1,Yes,No,46,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,No,Mailed check,73.73,3382.23,No
TLC-03082,Male,0,No,No,50,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,86.95,4338.68,No
TLC-03083,Female,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),21.1,738.21,No
TLC-03084,Male,0,No,No,26,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,87.91,2287.18,Yes
TLC-03085,Female,0,No,No,69,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,87.99,6072.7,Yes
TLC-03086,Male,0,Yes,Yes,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,35.51,1457.57,No
TLC-03087,Female,1,Yes,Yes,67,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),90.54,6078.09,No
TLC-03088,Female,0,Yes,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,31.42,2175.71,No
TLC-03089,Female,0,No,Yes,12,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),89.86,1073.86,No
TLC-03090,Female,0,Yes,No,24,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.42,2630.08,Yes
TLC-03091,Female,0,No,No,21,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,No,Mailed check,68.73,1463.19,No
TLC-03092,Female,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.86,495.07,No
TLC-03093,Male,0,No,No,14,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Electronic check,77.36,1081.96,Yes
TLC-03094,Female,0,Yes,No,66,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),90.61,5980.82,Yes
TLC-03095,Male,0,No,No,36,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,98.91,3554.43,Yes
TLC-03096,Female,0,Yes,No,44,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,91.97,4035.25,No
TLC-03097,Female,0,No,Yes,25,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),81.64,2039.63,No
TLC-03098,Male,0,Yes,Yes,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Electronic check,110.22,5933.66,No
TLC-03099,Female,0,No,No,49,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,96.34,4710.22,No
TLC-03100,Male,0,Yes,Yes,34,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),102.65,3485.14,No
TLC-03101,Male,0,No,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),23.89,960.78,No
TLC-03102,Male,0,Yes,No,71,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,67.76,4819.29,No
TLC-03103,Male,0,No,No,10,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),91.55,921.93,No
TLC-03104,Female,1,No,Yes,7,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,142.31,No
TLC-03105,Female,0,No,No,53,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Mailed check,77.62,4110.92,Yes
TLC-03106,Male,0,Yes,No,0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),111.5,,No
TLC-03107,Female,0,No,No,19,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,86.04,1632.76,Yes
TLC-03108,Female,0,No,No,33,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),93.94,3116.27,Yes
TLC-03109,Male,0,No,No,56,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),101.09,5652.23,No
TLC-03110,Female,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.52,234.85,No
TLC-03111,Male,0,No,No,53,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Mailed check,79.3,4218.45,No
TLC-03112,Male,1,No,No,52,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,68.8,3560.07,Yes
TLC-03113,Female,1,Yes,Yes,51,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,49.47,2505.9,No
TLC-03114,Female,0,No,No,5,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),90.62,449.92,Yes
TLC-03115,Female,0,Yes,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,30.55,1087.74,No
TLC-03116,Male,0,No,No,24,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,91.55,2197.6,No
TLC-03117,Male,0,Yes,Yes,57,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Mailed check,46.15,2614.6,No
TLC-03118,Female,0,Yes,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.17,1202.03,Yes
TLC-03119,Female,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.52,44.87,No
TLC-03120,Female,0,No,No,27,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),96.27,2599.91,No
TLC-03121,Female,0,No,No,67,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,79.57,5320.72,No
TLC-03122,Male,0,Yes,No,37,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,83.75,3083.52,No
TLC-03123,Female,0,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.51,872.1,No
TLC-03124,Male,0,No,No,12,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,104.85,1264.83,No
TLC-03125,Male,0,Yes,No,4,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,73.53,296.75,Yes
TLC-03126,Female,0,Yes,Yes,59,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),75.99,4491.47,Yes
TLC-03127,Female,0,Yes,No,16,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,108.73,1741.09,Yes
TLC-03128,Female,1,Yes,Yes,56,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),81.1,4538.83,No
TLC-03129,Male,0,No,Yes,30,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,88.91,2678.71,Yes
TLC-03130,Female,0,No,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.0,1855.35,No
TLC-03131,Female,0,No,Yes,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),33.74,2186.72,No
TLC-03132,Male,0,No,No,32,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,69.71,2208.75,Yes
TLC-03133,Female,0,No,No,3,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),51.51,146.88,No
TLC-03134,Male,0,No,No,54,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,No,Mailed check,68.68,3708.3,No
TLC-03135,Female,0,Yes,Yes,23,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),79.12,1804.44,No
TLC-03136,Male,0,No,No,31,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,74.53,2311.16,Yes
TLC-03137,Female,0,No,No,72,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,61.37,4434.87,No
TLC-03138,Female,0,No,No,46,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Mailed check,64.84,2974.22,No
TLC-03139,Male,0,Yes,No,15,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),104.32,1561.03,Yes
TLC-03140,Male,0,Yes,Yes,20,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),90.41,1816.52,No
TLC-03141,Female,0,No,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),109.32,7219.05,No
TLC-03142,Male,0,Yes,No,30,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),55.75,1661.42,No
TLC-03143,Male,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Electronic check,115.04,1495.68,No
TLC-03144,Male,0,No,No,5,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,74.07,377.88,Yes
TLC-03145,Male,0,No,Yes,68,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),67.84,4603.39,No
TLC-03146,Female,1,No,No,28,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),105.54,2955.41,No
TLC-03147,Female,0,Yes,No,54,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),85.8,4621.95,No
TLC-03148,Male,0,Yes,No,36,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Mailed check,87.72,3155.32,No
TLC-03149,Male,0,No,Yes,58,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),103.97,6017.55,No
TLC-03150,Male,0,Yes,No,35,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,109.71,3827.96,No
TLC-03151,Male,1,Yes,Yes,58,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Mailed check,92.09,5356.16,No
TLC-03152,Female,0,Yes,Yes,63,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,60.22,3790.85,No
TLC-03153,Female,0,No,No,42,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,98.32,4149.96,Yes
TLC-03154,Male,0,No,No,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),107.72,4411.24,No
TLC-03155,Male,0,No,Yes,59,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,105.91,6252.53,Yes
TLC-03156,Male,0,No,No,61,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,71.68,4381.33,No
TLC-03157,Female,1,No,No,63,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Mailed check,75.41,4754.14,Yes
TLC-03158,Male,0,Yes,Yes,57,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),72.42,4121.36,No
TLC-03159,Female,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,80.77,86.79,No
TLC-03160,Male,1,Yes,No,70,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,99.57,6952.18,No
TLC-03161,Female,0,Yes,Yes,7,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,100.82,705.89,Yes
TLC-03162,Male,0,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,87.26,4806.98,No
TLC-03163,Female,0,Yes,No,35,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),105.2,3678.91,No
TLC-03164,Male,0,No,No,68,Yes,No,DSL,No,No,No,No,No,No,One year,No,Electronic check,45.96,3104.85,Yes
TLC-03165,Male,0,No,No,12,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,103.18,1235.79,Yes
TLC-03166,Male,0,Yes,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),31.53,1206.08,No
TLC-03167,Female,0,No,No,5,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,108.57,524.99,Yes
TLC-03168,Male,0,Yes,Yes,18,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),109.06,1964.18,No
TLC-03169,Female,0,Yes,No,24,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),118.75,2849.94,Yes
TLC-03170,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.98,43.78,Yes
TLC-03171,Male,0,No,No,52,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Mailed check,59.0,3058.36,No
TLC-03172,Male,0,Yes,No,27,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),109.91,2984.48,No
TLC-03173,Male,0,No,No,25,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),58.37,1460.74,Yes
TLC-03174,Female,0,Yes,No,46,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),75.46,3476.05,Yes
TLC-03175,Male,0,Yes,No,7,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),111.68,785.5,Yes
TLC-03176,Female,0,Yes,Yes,56,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,116.31,6505.29,No
TLC-03177,Female,0,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,23.99,1309.37,No
TLC-03178,Male,0,Yes,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.03,,Yes
TLC-03179,Male,0,No,No,39,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),57.12,2229.01,Yes
TLC-03180,Male,0,Yes,Yes,22,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),102.04,2254.34,No
TLC-03181,Male,0,No,No,53,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,88.38,4685.89,No
TLC-03182,Male,0,Yes,No,41,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,73.21,3006.65,No
TLC-03183,Male,0,No,No,49,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),95.15,4656.68,No
TLC-03184,Female,1,Yes,Yes,3,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Electronic check,76.73,231.02,Yes
TLC-03185,Female,0,No,No,7,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,87.07,611.59,No
TLC-03186,Female,0,Yes,No,35,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,100.73,3518.61,No
TLC-03187,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,95.08,870.03,Yes
TLC-03188,Female,0,No,No,29,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Mailed check,49.66,1457.4,No
TLC-03189,Female,0,No,Yes,15,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,40.6,609.69,Yes
TLC-03190,Female,0,No,Yes,29,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Electronic check,81.7,2364.37,No
TLC-03191,Female,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),102.18,6437.73,No
TLC-03192,Female,0,No,No,10,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),69.53,699.93,Yes
TLC-03193,Male,0,No,No,33,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),78.77,2600.71,Yes
TLC-03194,Male,0,Yes,Yes,54,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),77.96,4215.88,No
TLC-03195,Female,0,Yes,Yes,3,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),88.69,269.29,Yes
TLC-03196,Female,0,Yes,Yes,48,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Electronic check,91.53,4394.13,Yes
TLC-03197,Female,0,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.14,894.22,No
